team name,player name,games,wins,win percentage,score,score per game,goals,goals per game,assists,assists per game,saves,saves per game,shots,shots per game,shots conceded,shots conceded per game,goals conceded,goals conceded per game,goals conceded while last defender,goals conceded while last defender per game,shooting percentage,bpm per game,avg boost amount per game,amount collected,amount collected per game,amount collected big pads,amount collected big pads per game,amount collected small pads,amount collected small pads per game,count collected big pads,count collected big pads per game,count collected small pads,count collected small pads per game,amount stolen,amount stolen per game,amount stolen big pads,amount stolen big pads per game,amount stolen small pads,amount stolen small pads per game,count stolen big pads,count stolen big pads per game,count stolen small pads,count stolen small pads per game,0 boost time,0 boost time per game,100 boost time,100 boost time per game,amount used while supersonic,amount used while supersonic per game,amount overfill total,amount overfill total per game,amount overfill stolen,amount overfill stolen per game,avg speed per game,total distance,total distance per game,time slow speed,time slow speed per game,time boost speed,time boost speed per game,time supersonic speed,time supersonic speed per game,time on ground,time on ground per game,time low in air,time low in air per game,time high in air,time high in air per game,time powerslide,time powerslide per game,avg powerslide time per game,count powerslide,count powerslide per game,time most back,time most back per game,time most forward,time most forward per game,time in front of ball,time in front of ball per game,time behind ball,time behind ball per game,time defensive half,time defensive half per game,time offensive half,time offensive half per game,time defensive third,time defensive third per game,time neutral third,time neutral third per game,time offensive third,time offensive third per game,demos inflicted,demos inflicted per game,demos taken,demos taken per game
GOALDEN SHOWERS,The Plump Kitty,57,37,64.91,7772,136.35,16,0.28,23,0.4,22,0.39,43,0.75,294,5.16,94,1.65,31,0.54,37.21,242.59,42.65,83317,1461.7,46979,824.19,36338,637.51,618,10.84,3105,54.47,14358,251.89,6483,113.74,7875,138.16,80,1.4,669,11.74,2298.72,40.33,1414.96,24.82,16243,284.96,14472,253.89,1409,24.72,1267,24779484,434727.78,12979.19,227.71,6541.29,114.76,1350.43,23.69,15732.06,276,4939.31,86.65,199.51,3.5,389.4,6.83,0.27,1433,25.14,9134.3,160.25,5231.2,91.78,4662.37,81.8,16208.49,284.36,15334.16,269.02,5536.53,97.13,12193.35,213.92,5601.11,98.27,3076.42,53.97,22,0.39,14,0.25
BOOSTIALITY,The Pontiac Bandit,58,28,48.28,29251,504.33,76,1.31,18,0.31,89,1.53,225,3.88,360,6.21,107,1.84,37,0.64,33.78,403.98,52.85,143471,2473.64,113219,1952.05,30252,521.59,1414,24.38,2645,45.6,31621,545.19,22176,382.34,9445,162.84,279,4.81,820,14.14,2392.52,41.25,3057.22,52.71,17141,295.53,27787,479.09,5232,90.21,1469.51,29604484,510422.12,10465.34,180.44,8190.43,141.21,2547.89,43.93,12715.79,219.24,7683.73,132.48,804.14,13.86,475.81,8.2,0.1,4867,83.91,4936.2,85.11,8825.1,152.16,5146.28,88.73,16057.31,276.85,14063.19,242.47,7140.45,123.11,10872.46,187.46,5896.52,101.66,4434.68,76.46,48,0.83,31,0.53
BOOSTIALITY,TheCamelDealer,4,2,50,552,138,0,0,2,0.5,5,1.25,3,0.75,27,6.75,8,2,1,0.25,0,116.03,42.6,2710,677.5,873,218.25,1837,459.25,12,3,158,39.5,292,73,84,21,208,52,1,0.25,19,4.75,157.43,39.36,99.26,24.81,468,117,358,89.5,24,6,971.51,1273105,318276.25,1218.16,304.54,165.55,41.39,33.29,8.32,1138.62,284.65,266.74,66.68,11.63,2.91,29.8,7.45,0.53,57,14.25,630,157.5,341,85.25,281.39,70.35,1135.59,283.9,1183.84,295.96,233.15,58.29,1004.77,251.19,289.46,72.37,122.77,30.69,2,0.5,1,0.25
BRONZEBACK,TheRealMrBest,56,39,69.64,18447,329.41,39,0.7,37,0.66,59,1.05,138,2.46,292,5.21,94,1.68,25,0.45,28.26,255.33,52.24,84760,1513.57,55151,984.84,29609,528.73,701,12.52,2558,45.68,17004,303.64,8802,157.18,8202,146.46,111,1.98,703,12.55,1347.85,24.07,2343.17,41.84,6678,119.25,15179,271.05,2242,40.04,1324.42,24812892,443087.34,11974.38,213.83,6875.87,122.78,1066.32,19.04,12280.51,219.29,6996.02,124.93,640.06,11.43,305.82,5.46,0.17,1765,31.52,6365,113.66,6397,114.23,4813.57,85.96,15103.02,269.7,13342.09,238.25,6574.49,117.4,10392.13,185.57,5566.42,99.4,3958.04,70.68,23,0.41,23,0.41
LITTY KITTIES,Ty,56,30,53.57,30358,542.11,81,1.45,23,0.41,108,1.93,233,4.16,388,6.93,124,2.21,46,0.82,34.76,424.38,50.54,140994,2517.75,115794,2067.75,25200,450,1416,25.29,2206,39.39,28483,508.62,20891,373.05,7592,135.57,255,4.55,675,12.05,2239.54,39.99,3390.96,60.55,20470,365.54,22665,404.73,3903,69.7,1496.54,28826158,514752.81,9826.22,175.47,7560.58,135.01,3012.67,53.8,11683.76,208.64,7917.65,141.39,798,14.25,481.23,8.59,0.12,4112,73.43,4324.2,77.22,8752.6,156.3,4903.21,87.56,15496.19,276.72,13408.79,239.44,6990.66,124.83,10364.34,185.08,5779.38,103.2,4255.68,75.99,61,1.09,41,0.73
BOOSTIALITY,WhiteSox-15,58,28,48.28,15688,270.48,28,0.48,23,0.4,66,1.14,117,2.02,360,6.21,107,1.84,42,0.72,23.93,248.91,48.44,88950,1533.62,53925,929.74,35025,603.88,685,11.81,3025,52.16,17434,300.59,8523,146.95,8911,153.64,107,1.84,779,13.43,1943.84,33.51,2479.34,42.75,14537,250.64,14851,256.05,2246,38.72,1237.8,24872390,428834.31,13889.43,239.47,6203.97,106.96,1071.65,18.48,15224.65,262.49,5596.77,96.5,343.67,5.93,673.28,11.61,0.17,3935,67.84,6415.3,110.61,6991.6,120.54,5017.42,86.51,16147.7,278.41,14635.3,252.33,6529.76,112.58,11554.12,199.21,5889.9,101.55,3721.18,64.16,14,0.24,45,0.78
MOTION W LOTION,airFAKE,5,2,40,981,196.2,2,0.4,2,0.4,3,0.6,7,1.4,25,5,12,2.4,4,0.8,28.57,235.46,45.8,5553,1110.6,2440,488,3113,622.6,33,6.6,271,54.2,1198,239.6,443,88.6,755,151,7,1.4,65,13,154.58,30.92,45.82,9.16,599,119.8,880,176,259,51.8,1234.84,1696563,339312.59,989.84,197.97,431.91,86.38,73.5,14.7,1123.14,224.63,359.08,71.82,13.04,2.61,47.81,9.56,0.23,165,33,522.8,104.56,436,87.2,343.23,68.65,1152.01,230.4,1053.75,210.75,441.49,88.3,804.12,160.82,453.61,90.72,237.52,47.5,2,0.4,0,0
GOALDEN SHOWERS,airfark,57,37,64.91,16286,285.72,44,0.77,23,0.4,63,1.11,110,1.93,294,5.16,94,1.65,36,0.63,40,231.42,45.5,79510,1394.91,37127,651.35,42383,743.56,499,8.75,3595,63.07,20407,358.02,9529,167.18,10878,190.84,120,2.11,918,16.11,1865.18,32.72,1400.65,24.57,5766,101.16,12667,222.23,2464,43.23,1235.62,24268898,425770.12,13947.5,244.69,6051.89,106.17,901.13,15.81,15793.54,277.08,4865.7,85.36,241.26,4.23,563.93,9.89,0.27,2141,37.56,6389.2,112.09,6541.7,114.77,5175.76,90.8,15724.73,275.87,13958.41,244.88,6942.07,121.79,10585.13,185.7,6194.56,108.68,4120.71,72.29,22,0.39,22,0.39
BOOM SQUAD,alexgbuckets,48,24,50,16650,346.88,45,0.94,13,0.27,62,1.29,117,2.44,317,6.6,115,2.4,37,0.77,38.46,264.39,52.48,75543,1573.81,51640,1075.83,23903,497.98,642,13.38,2113,44.02,14168,295.17,8247,171.81,5921,123.35,109,2.27,527,10.98,1200.77,25.02,2465.53,51.37,8295,172.81,13092,272.75,2672,55.67,1343.89,22346100,465543.75,10476.87,218.27,6178.85,128.73,1002.14,20.88,11873.31,247.36,5489.19,114.36,295.37,6.15,234.98,4.9,0.18,1332,27.75,5160.9,107.52,5989.2,124.78,4283.15,89.23,13374.73,278.64,12395.08,258.23,5262.64,109.64,9593.74,199.87,4900.6,102.1,3163.51,65.91,12,0.25,34,0.71
BOOM SQUAD,alexgbuckets1,4,1,25,806,201.5,1,0.25,0,0,3,0.75,8,2,20,5,9,2.25,3,0.75,12.5,297.88,51.04,6220,1555,4629,1157.25,1591,397.75,54,13.5,141,35.25,1517,379.25,1060,265,457,114.25,13,3.25,41,10.25,114.56,28.64,206.36,51.59,585,146.25,788,197,250,62.5,1352.57,1741485,435371.25,781.7,195.43,497.93,124.48,75.06,18.76,901.2,225.3,429.56,107.39,23.92,5.98,17.27,4.32,0.19,91,22.75,368.8,92.2,474.7,118.67,388.31,97.08,966.37,241.59,891.05,222.76,463.64,115.91,701.97,175.49,336.11,84.03,316.61,79.15,1,0.25,0,0
LITTY KITTIES,bakingsoda,56,30,53.57,15801,282.16,39,0.7,28,0.5,52,0.93,108,1.93,388,6.93,124,2.21,48,0.86,36.11,234.86,54.23,81663,1458.27,52024,929,29639,529.27,669,11.95,2607,46.55,15019,268.2,7226,129.04,7793,139.16,102,1.82,681,12.16,1436.86,25.66,3233.84,57.75,9735,173.84,15432,275.57,2885,51.52,1319.78,25312212,452003.78,12715.57,227.06,6467.92,115.5,1224.49,21.87,13928.12,248.72,6155.25,109.92,324.65,5.8,359.14,6.41,0.15,2407,42.98,4530.4,80.9,7401.1,132.16,4952.32,88.43,15455.73,276,14061.95,251.11,6346.1,113.32,10682.03,190.75,6244.77,111.51,3481.25,62.17,21,0.38,31,0.55
WHAT A PLAY,claraaxoxo,50,10,20,6357,127.14,13,0.26,9,0.18,20,0.4,31,0.62,365,7.3,158,3.16,41,0.82,41.94,262.26,43.73,79408,1588.16,56090,1121.8,23318,466.36,682,13.64,1969,39.38,13626,272.52,7842,156.84,5784,115.68,98,1.96,479,9.58,3106.76,62.14,2087.86,41.76,24427,488.54,12086,241.72,1839,36.78,1340.33,22788506,455770.12,10462.32,209.25,5998.26,119.97,1692.81,33.86,12595.95,251.92,5313.34,106.27,244.04,4.88,318.28,6.37,0.27,1164,23.28,6349.7,126.99,5653.5,113.07,5520.41,110.41,12632.92,252.66,12797.81,255.96,5355.56,107.11,10029.37,200.59,4970.09,99.4,3153.91,63.08,27,0.54,28,0.56
CROSSBAR KINGS,dirty_wizard69,51,35,68.63,4783,93.78,8,0.16,17,0.33,6,0.12,30,0.59,273,5.35,83,1.63,41,0.8,26.67,162.5,51.35,50828,996.63,22979,450.57,27849,546.06,322,6.31,2370,46.47,10831,212.37,3637,71.31,7194,141.06,54,1.06,618,12.12,1057.89,20.74,2433.01,47.71,8030,157.45,9707,190.33,1707,33.47,1306.55,22873746,448504.81,12285.12,240.88,5483.81,107.53,834.5,16.36,13882.76,272.21,4550.62,89.23,170.12,3.34,210.48,4.13,0.26,791,15.51,6502,127.49,5160.2,101.18,4699.57,92.15,13903.91,272.63,12479.53,244.7,6123.89,120.08,9229.44,180.97,5908.87,115.86,3465.16,67.94,35,0.69,21,0.41
BRONZEBACK,girlwblondehair,36,27,75,20446,567.94,75,2.08,10,0.28,47,1.31,174,4.83,176,4.89,54,1.5,32,0.89,43.1,459.99,49.06,94488,2624.67,76480,2124.44,18008,500.22,929,25.81,1542,42.83,14931,414.75,9609,266.92,5322,147.83,114,3.17,458,12.72,1813.65,50.38,1628.38,45.23,14888,413.56,16410,455.83,1855,51.53,1527.84,18510474,514179.84,5784.12,160.67,5065.23,140.7,2011.74,55.88,7216.07,200.45,5082.72,141.19,562.29,15.62,348.19,9.67,0.12,2872,79.78,4371.9,121.44,4282.4,118.96,2553.25,70.92,10307.85,286.33,8559.38,237.76,4301.75,119.49,6699.8,186.11,3604.11,100.11,2557.19,71.03,20,0.56,23,0.64
MOTION W LOTION,hec_too_nasty,56,24,42.86,12273,219.16,28,0.5,20,0.36,33,0.59,84,1.5,363,6.48,135,2.41,54,0.96,33.33,340.95,55,114396,2042.79,85101,1519.66,29295,523.12,1046,18.68,2451,43.77,19083,340.77,10995,196.34,8088,144.43,138,2.46,707,12.62,2575.92,46,1014.47,18.12,11471,204.84,19142,341.82,2634,47.04,1381.41,26906402,480471.47,11004.79,196.51,8267.61,147.64,1353.21,24.16,12528.79,223.73,7716.46,137.79,380.38,6.79,580.13,10.36,0.14,4181,74.66,5663.9,101.14,7133.7,127.39,5871.82,104.85,14753.8,263.46,13653,243.8,6972.61,124.51,10346,184.75,6182.16,110.4,4097.4,73.17,25,0.45,28,0.5
TOXIC BROMANCE,hugoflugo4,56,27,48.21,18897,337.45,41,0.73,23,0.41,77,1.38,114,2.04,339,6.05,109,1.95,30,0.54,35.96,379.84,50.8,126470,2258.39,101584,1814,24886,444.39,1191,21.27,2113,37.73,23252,415.21,16637,297.09,6615,118.12,188,3.36,558,9.96,3060.51,54.65,4060.52,72.51,15199,271.41,18087,322.98,2213,39.52,1400.82,27146318,484755.69,10956.5,195.65,7375.3,131.7,2177.74,38.89,12368.15,220.86,7570.75,135.19,570.66,10.19,505.75,9.03,0.19,2657,47.45,7899.8,141.07,6272.6,112.01,4751.72,84.85,15757.86,281.39,14224.47,254.01,6285.13,112.23,11148.58,199.08,5556.58,99.22,3804.38,67.94,46,0.82,37,0.66
RIHANNAS TOILET,k1ttycatmeow,33,12,36.36,5185,157.12,6,0.18,4,0.12,28,0.85,26,0.79,205,6.21,75,2.27,30,0.91,23.08,161.52,55.62,35638,1079.94,22069,668.76,13569,411.18,290,8.79,1195,36.21,3664,111.03,1613,48.88,2051,62.15,24,0.73,181,5.48,560.76,16.99,2541.97,77.03,5108,154.79,7324,221.94,847,25.67,1150.98,12596167,381702.03,8918.04,270.24,2722.37,82.5,429.98,13.03,8719,264.21,3278.07,99.34,73.28,2.22,377.59,11.44,0.25,1544,46.79,6762.8,204.93,2370.9,71.85,1935.2,58.64,10135.19,307.13,10287.64,311.75,1782.73,54.02,8905.87,269.87,2263.69,68.6,900.76,27.3,14,0.42,12,0.36
RIHANNAS TOILET,k1ttycattmeow,18,10,55.56,3221,178.94,5,0.28,10,0.56,14,0.78,22,1.22,115,6.39,42,2.33,15,0.83,22.73,203.07,58.78,23428,1301.56,15195,844.17,8233,457.39,195,10.83,723,40.17,2369,131.61,1091,60.61,1278,71,17,0.94,112,6.22,318.43,17.69,1365.59,75.87,3998,222.11,4768,264.89,615,34.17,1238.03,7217749,400986.06,4198.07,233.23,1800.79,100.04,325.43,18.08,4463.9,247.99,1818.38,101.02,41.96,2.33,138.34,7.69,0.19,732,40.67,3292.9,182.94,1384.8,76.93,1100.43,61.14,5223.83,290.21,5110.27,283.9,1214.01,67.44,4302.55,239.03,1400.27,77.79,621.44,34.52,5,0.28,11,0.61
AERIAL AIRHEADS,kabrutis,57,24,42.11,6362,111.61,11,0.19,8,0.14,29,0.51,23,0.4,390,6.84,124,2.18,37,0.65,47.83,133.45,39.42,43118,756.46,15983,280.4,27135,476.05,200,3.51,2281,40.02,6624,116.21,1648,28.91,4976,87.3,20,0.35,407,7.14,3051.84,53.54,1410.01,24.74,5936,104.14,4496,78.88,401,7.04,1137.09,21918822,384540.75,15769.38,276.66,4321.1,75.81,491.58,8.62,16213.81,284.45,4266.25,74.85,102.07,1.79,289.15,5.07,0.44,695,12.19,7275.7,127.64,5710.8,100.19,4928.61,86.47,15653.51,274.62,16147.18,283.28,4434.97,77.81,12889.02,226.12,5400.37,94.74,2292.77,40.22,13,0.23,27,0.47
LITTY KITTIES,poopoopeepeegal,31,18,58.06,2880,92.9,2,0.06,6,0.19,19,0.61,10,0.32,201,6.48,63,2.03,13,0.42,20,110.13,64.01,24082,776.84,7344,236.9,16738,539.94,111,3.58,1526,49.23,2346,75.68,864,27.87,1482,47.81,15,0.48,134,4.32,259.47,8.37,1315.13,42.42,1888,60.9,4990,160.97,689,22.23,986.93,10109376,326108.91,9080.72,292.93,1786.74,57.64,169.01,5.45,9071.45,292.63,1916.2,61.81,48.82,1.57,261.38,8.43,0.12,2272,73.29,6661.5,214.89,1921.4,61.98,1685.46,54.37,9351.03,301.65,9721.65,313.6,1314.79,42.41,8409.26,271.27,2077.12,67,550.07,17.74,1,0.03,6,0.19
TOXIC BROMANCE,rastla70,56,27,48.21,19642,350.75,55,0.98,19,0.34,59,1.05,159,2.84,339,6.05,109,1.95,43,0.77,34.59,279.78,55.48,98098,1751.75,74538,1331.04,23560,420.71,942,16.82,1960,35,20505,366.16,13708,244.79,6797,121.38,171,3.05,586,10.46,1241.91,22.18,4524.76,80.8,7688,137.29,19802,353.61,3435,61.34,1314.05,25451252,454486.66,12657.24,226.02,6607.29,117.99,1244.42,22.22,13044.72,232.94,6950.7,124.12,513.48,9.17,387.16,6.91,0.19,2020,36.07,6833.9,122.03,6637.2,118.52,5131.91,91.64,15377.05,274.59,13641.03,243.59,6867.91,122.64,10473.52,187.03,5931.91,105.93,4103.45,73.28,29,0.52,28,0.5
SMUT DADDIES,redsox__15,54,18,33.33,7319,135.54,9,0.17,10,0.19,39,0.72,36,0.67,376,6.96,130,2.41,34,0.63,25,156.48,55.07,56242,1041.52,33491,620.2,22751,421.31,497,9.2,1956,36.22,14983,277.46,9302,172.26,5681,105.2,130,2.41,518,9.59,507.91,9.41,2664.67,49.35,6914,128.04,16256,301.04,3854,71.37,1110.17,20009114,370539.16,14359.48,265.92,4561.46,84.47,604.86,11.2,14927.28,276.43,4500.01,83.33,98.47,1.82,390.48,7.23,0.33,1193,22.09,6384.6,118.23,6378.9,118.13,5885.18,108.98,13640.54,252.6,13384.69,247.86,6141.06,113.72,10595.83,196.22,5334.97,98.8,3594.95,66.57,10,0.19,28,0.52
RIHANNAS TOILET,sxmurai_beats,51,22,43.14,11511,225.71,30,0.59,16,0.31,39,0.76,91,1.78,320,6.27,117,2.29,40,0.78,32.97,349.61,43.69,102924,2018.12,76297,1496.02,26627,522.1,884,17.33,2284,44.78,16282,319.25,9281,181.98,7001,137.27,106,2.08,592,11.61,3230.64,63.35,1559.31,30.57,18722,367.1,11725,229.9,1239,24.29,1347.8,23224382,455380.03,10302.01,202,6699.27,131.36,1337.99,26.24,12904.23,253.02,5178.39,101.54,256.64,5.03,202.61,3.97,0.15,1342,26.31,4926.5,96.6,6213.1,121.83,4645.31,91.08,13693.99,268.51,12822.95,251.43,5516.35,108.16,9966.12,195.41,5335.67,104.62,3037.53,59.56,18,0.35,30,0.59
GOALDEN SHOWERS,ttv/kevinpeta6,57,37,64.91,31260,548.42,103,1.81,36,0.63,64,1.12,272,4.77,294,5.16,94,1.65,27,0.47,37.87,410.95,51.28,140091,2457.74,110947,1946.44,29144,511.3,1389,24.37,2539,44.54,32519,570.51,22692,398.11,9827,172.4,282,4.95,863,15.14,2310.16,40.53,2511.5,44.06,9363,164.26,25687,450.65,5084,89.19,1445.27,28419040,498579.66,10603.44,186.03,8065.39,141.5,2191.5,38.45,11660.17,204.56,8501.06,149.14,699.18,12.27,490.66,8.61,0.15,3230,56.67,5018.3,88.04,8267.5,145.04,5080.96,89.14,15779.38,276.83,12668.71,222.26,8191.5,143.71,9522.36,167.06,6235,109.39,5103.01,89.53,45,0.79,44,0.77
