team name,player name,games,wins,win percentage,score,score per game,goals,goals per game,assists,assists per game,saves,saves per game,shots,shots per game,shots conceded,shots conceded per game,goals conceded,goals conceded per game,goals conceded while last defender,goals conceded while last defender per game,shooting percentage,bpm per game,avg boost amount per game,amount collected,amount collected per game,amount collected big pads,amount collected big pads per game,amount collected small pads,amount collected small pads per game,count collected big pads,count collected big pads per game,count collected small pads,count collected small pads per game,amount stolen,amount stolen per game,amount stolen big pads,amount stolen big pads per game,amount stolen small pads,amount stolen small pads per game,count stolen big pads,count stolen big pads per game,count stolen small pads,count stolen small pads per game,0 boost time,0 boost time per game,100 boost time,100 boost time per game,amount used while supersonic,amount used while supersonic per game,amount overfill total,amount overfill total per game,amount overfill stolen,amount overfill stolen per game,avg speed per game,total distance,total distance per game,time slow speed,time slow speed per game,time boost speed,time boost speed per game,time supersonic speed,time supersonic speed per game,time on ground,time on ground per game,time low in air,time low in air per game,time high in air,time high in air per game,time powerslide,time powerslide per game,avg powerslide time per game,count powerslide,count powerslide per game,time most back,time most back per game,time most forward,time most forward per game,time in front of ball,time in front of ball per game,time behind ball,time behind ball per game,time defensive half,time defensive half per game,time offensive half,time offensive half per game,time defensive third,time defensive third per game,time neutral third,time neutral third per game,time offensive third,time offensive third per game,demos inflicted,demos inflicted per game,demos taken,demos taken per game
LITTY KITTIES,Ty,54,30,55.56,28871,534.65,74,1.37,21,0.39,104,1.93,218,4.04,373,6.91,118,2.19,45,0.83,33.94,424.14,50.84,136359,2525.17,111969,2073.5,24390,451.67,1375,25.46,2134,39.52,27892,516.52,20595,381.39,7297,135.13,251,4.65,646,11.96,2139.91,39.63,3262.75,60.42,19729,365.35,21954,406.56,3728,69.04,1492.65,27791400,514655.56,9518.85,176.28,7278.13,134.78,2901.79,53.74,11302.44,209.3,7602.99,140.8,793.27,14.69,467.75,8.66,0.12,3967,73.46,4144.4,76.75,8500.3,157.41,4759.54,88.14,14939.16,276.65,12990.79,240.57,6707.95,124.22,10040.55,185.94,5585.57,103.44,4072.56,75.42,64,1.19,41,0.76
LITTY KITTIES,bakingsoda,54,30,55.56,15468,286.44,40,0.74,24,0.44,50,0.93,108,2,373,6.91,118,2.19,45,0.83,37.04,230.24,54.58,77544,1436,49042,908.19,28502,527.81,639,11.83,2508,46.44,14632,270.96,7134,132.11,7498,138.85,101,1.87,654,12.11,1312.59,24.31,3212.9,59.5,9370,173.52,15382,284.85,2880,53.33,1313.46,24351220,450948.53,12373.85,229.15,6171.23,114.28,1162.58,21.53,13509.88,250.18,5885.94,109,311.88,5.78,341.31,6.32,0.15,2281,42.24,4402.5,81.53,7146.5,132.34,4751.46,87.99,14956.26,276.97,13649.88,252.78,6057.85,112.18,10400.15,192.6,5988.83,110.9,3318.75,61.46,21,0.39,31,0.57
LITTY KITTIES,poopoopeepeegal,29,18,62.07,2539,87.55,2,0.07,5,0.17,17,0.59,9,0.31,186,6.41,57,1.97,11,0.38,22.22,103.71,64.79,21843,753.21,6837,235.76,15006,517.45,102,3.52,1376,47.45,1941,66.93,628,21.66,1313,45.28,12,0.41,118,4.07,210.57,7.26,1329.56,45.85,1377,47.48,4540,156.55,619,21.34,966.32,9281606,320055.38,8528.61,294.09,1662.53,57.33,144.16,4.97,8502.66,293.2,1787.79,61.65,44.85,1.55,242.8,8.37,0.12,2108,72.69,6261.2,215.9,1758.3,60.63,1520.11,52.42,8815.23,303.97,9168.12,316.14,1167.15,40.25,8007.5,276.12,1849.26,63.77,478.52,16.5,1,0.03,5,0.17
MOTION W LOTION,Ese_Hec,5,3,60,944,188.8,3,0.6,1,0.2,1,0.2,10,2,18,3.6,7,1.4,3,0.6,30,354.38,55.03,10066,2013.2,7309,1461.8,2757,551.4,89,17.8,227,45.4,1789,357.8,1056,211.2,733,146.6,11,2.2,64,12.8,260.04,52.01,95.12,19.02,966,193.2,1636,327.2,42,8.4,1402.15,2326667,465333.41,924.64,184.93,723.88,144.78,114.93,22.99,1028.82,205.76,697.33,139.47,37.3,7.46,52.45,10.49,0.13,392,78.4,484.3,96.86,539.9,107.98,448.32,89.66,1315.12,263.02,1083.4,216.68,680.05,136.01,786.82,157.36,597.1,119.42,379.55,75.91,3,0.6,4,0.8
MOTION W LOTION,Icy_killa420,3,3,100,1519,506.33,6,2,1,0.33,1,0.33,16,5.33,9,3,4,1.33,3,1,37.5,386.2,49.11,7625,2541.67,5504,1834.67,2121,707,69,23,170,56.67,1056,352,588,196,468,156,7,2.33,41,13.67,144.21,48.07,126.17,42.06,1607,535.67,1348,449.33,110,36.67,1506.32,1706152,568717.31,541.87,180.62,502.87,167.62,151.34,50.45,775.16,258.39,395.91,131.97,25.02,8.34,20.24,6.75,0.17,122,40.67,428.3,142.77,398.8,132.93,270.56,90.19,925.54,308.51,828.1,276.03,368.01,122.67,662.47,220.82,319.41,106.47,214.21,71.4,5,1.67,3,1
MOTION W LOTION,Icy_killa420,50,22,44,23518,470.36,60,1.2,19,0.38,94,1.88,163,3.26,320,6.4,115,2.3,36,0.72,36.81,381.32,50.94,116564,2331.28,91750,1835,24814,496.28,1140,22.8,2135,42.7,14162,283.24,8422,168.44,5740,114.8,104,2.08,493,9.86,2177.78,43.56,2076.2,41.52,21849,436.98,22190,443.8,1925,38.5,1474.83,26008560,520171.19,8858.74,177.17,7594.69,151.89,2212.83,44.26,12520.53,250.41,5925.07,118.5,220.67,4.41,325.96,6.52,0.15,2234,44.68,7316.8,146.34,5442.5,108.85,4040.36,80.81,14625.91,292.52,13488.07,269.76,5178.11,103.56,10788.05,215.76,4840.06,96.8,3038.11,60.76,17,0.34,30,0.6
MOTION W LOTION,Milkman626,53,25,47.17,10089,190.36,18,0.34,22,0.42,25,0.47,75,1.42,329,6.21,119,2.25,33,0.62,24,178.81,51.89,61296,1156.53,31247,589.57,30049,566.96,431,8.13,2606,49.17,11647,219.75,4641,87.57,7006,132.19,63,1.19,605,11.42,1168.38,22.04,2005.75,37.84,9090,171.51,12528,236.38,1712,32.3,1361.79,25610354,483214.22,11843.27,223.46,7057.65,133.16,1022.79,19.3,13472.28,254.19,6165.25,116.33,286.23,5.4,278.17,5.25,0.16,1792,33.81,6409.3,120.93,6508.2,122.8,5409.47,102.07,14514.29,273.85,13952.37,263.25,5971.23,112.66,10680.17,201.51,5858.59,110.54,3384.98,63.87,18,0.34,21,0.4
MOTION W LOTION,hec_too_nasty,48,22,45.83,10652,221.92,23,0.48,20,0.42,29,0.6,74,1.54,311,6.48,112,2.33,44,0.92,31.08,341.74,54.8,99982,2082.96,74297,1547.85,25685,535.1,913,19.02,2146,44.71,17231,358.98,10078,209.96,7153,149.02,126,2.62,621,12.94,2243.38,46.74,870.14,18.13,9981,207.94,16685,347.6,2376,49.5,1380.68,23661734,492952.78,9667.01,201.4,7264.63,151.35,1189.19,24.77,11073.72,230.7,6716,139.92,331.09,6.9,513.39,10.7,0.14,3657,76.19,4913.1,102.36,6277.6,130.78,5166.84,107.64,12953.97,269.87,11982.15,249.63,6138.65,127.89,9032.17,188.17,5483.8,114.25,3604.77,75.1,23,0.48,24,0.5
RIHANNAS TOILET, ,36,12,33.33,14306,397.39,36,1,11,0.31,48,1.33,123,3.42,230,6.39,88,2.44,25,0.69,29.27,367.58,46.99,77323,2147.86,57969,1610.25,19354,537.61,714,19.83,1614,44.83,16226,450.72,10623,295.08,5603,155.64,130,3.61,468,13,1701.99,47.28,1375.89,38.22,9806,272.39,13282,368.94,2301,63.92,1404.09,17354040,482056.66,7094.5,197.07,4860.36,135.01,1135.01,31.53,8365.19,232.37,4463.08,123.97,261.62,7.27,305.57,8.49,0.09,3345,92.92,2796.3,77.68,5754.6,159.85,3581.02,99.47,9508.83,264.13,8595.39,238.76,4494.51,124.85,6505.37,180.7,3865.74,107.38,2718.82,75.52,20,0.56,32,0.89
RIHANNAS TOILET,k1ttycatmeow,33,12,36.36,5185,157.12,6,0.18,4,0.12,28,0.85,26,0.79,205,6.21,75,2.27,30,0.91,23.08,161.52,55.62,35638,1079.94,22069,668.76,13569,411.18,290,8.79,1195,36.21,3664,111.03,1613,48.88,2051,62.15,24,0.73,181,5.48,560.76,16.99,2541.97,77.03,5108,154.79,7324,221.94,847,25.67,1150.98,12596167,381702.03,8918.04,270.24,2722.37,82.5,429.98,13.03,8719,264.21,3278.07,99.34,73.28,2.22,377.59,11.44,0.25,1544,46.79,6762.8,204.93,2370.9,71.85,1935.2,58.64,10135.19,307.13,10287.64,311.75,1782.73,54.02,8905.87,269.87,2263.69,68.6,900.76,27.3,14,0.42,12,0.36
RIHANNAS TOILET,k1ttycattmeow,3,0,0,286,95.33,0,0,1,0.33,0,0,2,0.67,25,8.33,13,4.33,3,1,0,204.96,56.45,4032,1344,2512,837.33,1520,506.67,29,9.67,127,42.33,222,74,58,19.33,164,54.67,2,0.67,15,5,65.27,21.76,204,68,633,211,465,155,150,50,1296.62,1297433,432477.66,705.55,235.18,329.7,109.9,50.13,16.71,813.02,271.01,264.73,88.24,7.63,2.54,28.14,9.38,0.2,141,47,542.6,180.87,236.2,78.73,209.17,69.72,876.23,292.08,858.3,286.1,227.08,75.69,706.23,235.41,265.33,88.44,113.82,37.94,1,0.33,3,1
RIHANNAS TOILET,sxmurai_beats,36,12,33.33,7901,219.47,18,0.5,12,0.33,30,0.83,64,1.78,230,6.39,88,2.44,30,0.83,28.12,352.74,43.32,74192,2060.89,54947,1526.31,19245,534.58,634,17.61,1672,46.44,11706,325.17,6592,183.11,5114,142.06,76,2.11,436,12.11,2362.31,65.62,1088.53,30.24,13817,383.81,8194,227.61,920,25.56,1351.87,16682187,463394.09,7306.26,202.95,4809.57,133.6,994.59,27.63,9225.36,256.26,3722.88,103.41,162.19,4.51,144.58,4.02,0.15,952,26.44,3474.5,96.51,4487.6,124.66,3296.23,91.56,9814.23,272.62,9105.48,252.93,4004.97,111.25,7089.78,196.94,3852.96,107.03,2167.72,60.21,14,0.39,22,0.61
SMUT DADDIES,A_S_Scrackbandit,47,17,36.17,10418,221.66,20,0.43,14,0.3,40,0.85,63,1.34,318,6.77,107,2.28,35,0.74,31.75,286.58,54.71,83785,1782.66,64404,1370.3,19381,412.36,845,17.98,1684,35.83,11964,254.55,7437,158.23,4527,96.32,99,2.11,400,8.51,1659.23,35.3,3144.95,66.91,10365,220.53,20230,430.43,2344,49.87,1374.95,22251656,473439.5,9267.5,197.18,6469.57,137.65,1372.93,29.21,10735.83,228.42,6029.11,128.28,345.06,7.34,469.49,9.99,0.15,3051,64.91,6186.8,131.63,5340.3,113.62,4608.53,98.05,12501.45,265.99,12240.91,260.44,4869.03,103.6,9370.5,199.37,5087.52,108.25,2651.93,56.42,20,0.43,19,0.4
SMUT DADDIES,Huge Man,47,17,36.17,21400,455.32,50,1.06,16,0.34,76,1.62,163,3.47,318,6.77,107,2.28,43,0.91,30.67,353.73,55.4,101132,2151.74,70915,1508.83,30217,642.91,898,19.11,2688,57.19,21555,458.62,13471,286.62,8084,172,164,3.49,717,15.26,1405.81,29.91,2117.93,45.06,9858,209.74,19705,419.26,3084,65.62,1509.47,24371256,518537.38,8095.52,172.25,6958.69,148.06,1992.92,42.4,10738.73,228.48,5759.52,122.54,548.85,11.68,292.82,6.23,0.1,2820,60,5662.8,120.49,5696.9,121.21,4042.53,86.01,13004.54,276.69,11782.94,250.7,5264.15,112,9142.14,194.51,4752.53,101.12,3152.37,67.07,32,0.68,34,0.72
SMUT DADDIES,redsox__15,47,17,36.17,6462,137.49,9,0.19,10,0.21,34,0.72,32,0.68,318,6.77,107,2.28,29,0.62,28.12,161.49,55.38,50440,1073.19,30211,642.79,20229,430.4,449,9.55,1741,37.04,14149,301.04,8838,188.04,5311,113,123,2.62,485,10.32,465.55,9.91,2338.83,49.76,6451,137.26,14780,314.47,3622,77.06,1120.66,17639984,375318.81,12405.05,263.94,4091.6,87.06,562.25,11.96,13016.06,276.94,3953.64,84.12,89.13,1.9,353.91,7.53,0.32,1088,23.15,5405.8,115.02,5706.6,121.42,5178.01,110.17,11880.79,252.78,11543.85,245.61,5514.98,117.34,9097.92,193.57,4710.76,100.23,3250.16,69.15,10,0.21,22,0.47
TOXIC BROMANCE,PettyGuac69,48,25,52.08,9439,196.65,19,0.4,24,0.5,24,0.5,65,1.35,287,5.98,89,1.85,31,0.65,29.23,229.2,51.25,68958,1436.62,44187,920.56,24771,516.06,576,12,2149,44.77,14446,300.96,7881,164.19,6565,136.77,109,2.27,579,12.06,1182.42,24.63,2426.28,50.55,15182,316.29,13724,285.92,3012,62.75,1283.57,21345408,444696,11123.73,231.74,5656.82,117.85,852.33,17.76,12883.83,268.41,4497.65,93.7,251.35,5.24,214.07,4.46,0.17,1248,26,4824.6,100.51,6204.4,129.26,5044.38,105.09,12588.48,262.26,11626.95,242.23,6005.93,125.12,8561.49,178.36,5584.38,116.34,3486.99,72.65,31,0.65,33,0.69
TOXIC BROMANCE,hugoflugo4,48,25,52.08,16389,341.44,35,0.73,19,0.4,68,1.42,96,2,287,5.98,89,1.85,24,0.5,36.46,380.03,50.51,109308,2277.25,87902,1831.29,21406,445.96,1029,21.44,1820,37.92,19869,413.94,13980,291.25,5889,122.69,158,3.29,494,10.29,2758.3,57.46,3502.81,72.98,13781,287.1,15515,323.23,1863,38.81,1402.6,23429456,488113.66,9395.09,195.73,6357.29,132.44,1900.31,39.59,10671.98,222.33,6505.75,135.54,474.96,9.89,435.47,9.07,0.19,2277,47.44,6864.9,143.02,5380,112.08,4073.95,84.87,13578.78,282.89,12265.9,255.54,5386.84,112.23,9594.85,199.89,4812.1,100.25,3245.75,67.62,40,0.83,32,0.67
TOXIC BROMANCE,rastla70,48,25,52.08,16914,352.38,46,0.96,16,0.33,52,1.08,136,2.83,287,5.98,89,1.85,34,0.71,33.82,279.54,55.35,84218,1754.54,63544,1323.83,20674,430.71,804,16.75,1716,35.75,17697,368.69,11774,245.29,5923,123.4,147,3.06,511,10.65,1070.63,22.3,3841.63,80.03,6400,133.33,16952,353.17,2941,61.27,1310.92,21888838,456017.47,10950.53,228.14,5646.09,117.63,1061.79,22.12,11266.41,234.72,5959.02,124.15,432.91,9.02,343.47,7.16,0.2,1755,36.56,5859.6,122.07,5701.3,118.78,4432.13,92.34,13226.28,275.55,11726.98,244.31,5931.43,123.57,8981.37,187.11,5114.63,106.55,3562.35,74.22,26,0.54,21,0.44
WHAT A PLAY,Jacob,45,8,17.78,10420,231.56,12,0.27,15,0.33,43,0.96,56,1.24,333,7.4,143,3.18,40,0.89,21.43,262.86,51.33,69829,1551.76,47594,1057.64,22235,494.11,624,13.87,1931,42.91,12743,283.18,6887,153.04,5856,130.13,86,1.91,498,11.07,1821.97,40.49,1624.7,36.1,9348,207.73,15165,337,1769,39.31,1300.57,20002972,444510.5,10050.64,223.35,5464.96,121.44,842.55,18.72,11179.17,248.43,4886.44,108.59,292.53,6.5,236.09,5.25,0.2,1176,26.13,4896.6,108.81,5645.3,125.45,4682.52,104.06,11675.6,259.46,11537.33,256.39,4820.75,107.13,9144.86,203.22,4318.95,95.98,2894.32,64.32,25,0.56,25,0.56
WHAT A PLAY,Kale,42,8,19.05,15440,367.62,38,0.9,2,0.05,57,1.36,104,2.48,308,7.33,128,3.05,60,1.43,36.54,324.08,50.68,79514,1893.19,59714,1421.76,19800,471.43,712,16.95,1729,41.17,14821,352.88,10487,249.69,4334,103.19,119,2.83,377,8.98,1920.52,45.73,2674.58,63.68,9002,214.33,11764,280.1,1484,35.33,1399.52,20106612,478728.84,8367.65,199.23,5618.28,133.77,1253.9,29.85,10291.23,245.03,4646.48,110.63,302.07,7.19,252.65,6.02,0.15,1703,40.55,5169.2,123.08,4822.5,114.82,3822.71,91.02,11417.07,271.84,10867.96,258.76,4371.87,104.09,8390.04,199.76,4373.13,104.12,2476.61,58.97,31,0.74,23,0.55
WHAT A PLAY,Kale_is_good856,3,0,0,765,255,3,1,0,0,3,1,4,1.33,25,8.33,15,5,6,2,75,278.74,42.78,5302,1767.33,3848,1282.67,1454,484.67,45,15,128,42.67,602,200.67,282,94,320,106.67,4,1.33,29,9.67,159.76,53.25,160.22,53.41,864,288,585,195,28,9.33,1309.02,1321467,440489,703.62,234.54,327.22,109.07,74.67,24.89,795.39,265.13,287.37,95.79,22.75,7.58,22.95,7.65,0.19,124,41.33,378.1,126.03,311.6,103.87,259.06,86.35,846.45,282.15,819,273,286.51,95.5,639.09,213.03,322.44,107.48,143.99,48,3,1,5,1.67
WHAT A PLAY,claraaxoxo,45,8,17.78,5524,122.76,10,0.22,7,0.16,19,0.42,28,0.62,333,7.4,143,3.18,37,0.82,35.71,263.84,44.34,72059,1601.31,51131,1136.24,20928,465.07,625,13.89,1765,39.22,12050,267.78,6977,155.04,5073,112.73,88,1.96,418,9.29,2740.81,60.91,1951.51,43.37,22232,494.04,11408,253.51,1709,37.98,1342.09,20543064,456512.53,9396.31,208.81,5388,119.73,1550.76,34.46,11372.74,252.73,4752.62,105.61,209.63,4.66,285.94,6.35,0.27,1056,23.47,5707.5,126.83,5099.1,113.31,4994.27,110.98,11340.73,252.02,11578.27,257.29,4756.76,105.71,9082.33,201.83,4458.4,99.08,2794.31,62.1,27,0.6,28,0.62
