team name,player name,games,wins,win percentage,score,score per game,goals,goals per game,assists,assists per game,saves,saves per game,shots,shots per game,shots conceded,shots conceded per game,goals conceded,goals conceded per game,goals conceded while last defender,goals conceded while last defender per game,shooting percentage,bpm per game,avg boost amount per game,amount collected,amount collected per game,amount collected big pads,amount collected big pads per game,amount collected small pads,amount collected small pads per game,count collected big pads,count collected big pads per game,count collected small pads,count collected small pads per game,amount stolen,amount stolen per game,amount stolen big pads,amount stolen big pads per game,amount stolen small pads,amount stolen small pads per game,count stolen big pads,count stolen big pads per game,count stolen small pads,count stolen small pads per game,0 boost time,0 boost time per game,100 boost time,100 boost time per game,amount used while supersonic,amount used while supersonic per game,amount overfill total,amount overfill total per game,amount overfill stolen,amount overfill stolen per game,avg speed per game,total distance,total distance per game,time slow speed,time slow speed per game,time boost speed,time boost speed per game,time supersonic speed,time supersonic speed per game,time on ground,time on ground per game,time low in air,time low in air per game,time high in air,time high in air per game,time powerslide,time powerslide per game,avg powerslide time per game,count powerslide,count powerslide per game,time most back,time most back per game,time most forward,time most forward per game,time in front of ball,time in front of ball per game,time behind ball,time behind ball per game,time defensive half,time defensive half per game,time offensive half,time offensive half per game,time defensive third,time defensive third per game,time neutral third,time neutral third per game,time offensive third,time offensive third per game,demos inflicted,demos inflicted per game,demos taken,demos taken per game
BOOM SQUAD,RLQS SEASON 2 CHAMP,29,15,51.72,11594,399.79,29,1,14,0.48,34,1.17,82,2.83,185,6.38,62,2.14,28,0.97,35.37,358.78,50.26,64273,2216.31,48386,1668.48,15887,547.83,585,20.17,1331,45.9,10389,358.24,6243,215.28,4146,142.97,85,2.93,325,11.21,1485.83,51.24,1251.08,43.14,9404,324.28,9967,343.69,1977,68.17,1449.65,14997795,517165.34,5280.28,182.08,4753.89,163.93,934.88,32.24,6717.14,231.63,4014.53,138.43,237.38,8.19,221.58,7.64,0.16,1408,48.55,3211.1,110.73,4028.9,138.93,2725.38,93.98,8243.68,284.26,7606.37,262.29,3362.71,115.96,5956,205.38,2973.09,102.52,2039.95,70.34,13,0.45,13,0.45
BOOM SQUAD,alexgbuckets,25,14,56,8900,356,25,1,7,0.28,32,1.28,58,2.32,165,6.6,53,2.12,15,0.6,43.1,273.91,53.12,43009,1720.36,30280,1211.2,12729,509.16,379,15.16,1128,45.12,7879,315.16,4935,197.4,2944,117.76,69,2.76,263,10.52,725.58,29.02,1374.71,54.99,5578,223.12,7864,314.56,1931,77.24,1356.6,12327462,493098.47,5556.42,222.26,3438.5,137.54,617.34,24.69,6517.26,260.69,2950.33,118.01,144.67,5.79,116.59,4.66,0.21,575,23,2909,116.36,3267,130.68,2315.75,92.63,7296.52,291.86,6869.74,274.79,2742.42,109.7,5431.24,217.25,2525.09,101,1655.95,66.24,8,0.32,16,0.64
BOOM SQUAD,alexgbuckets1,4,1,25,806,201.5,1,0.25,0,0,3,0.75,8,2,20,5,9,2.25,3,0.75,12.5,297.88,51.04,6220,1555,4629,1157.25,1591,397.75,54,13.5,141,35.25,1517,379.25,1060,265,457,114.25,13,3.25,41,10.25,114.56,28.64,206.36,51.59,585,146.25,788,197,250,62.5,1352.57,1741485,435371.25,781.7,195.43,497.93,124.48,75.06,18.76,901.2,225.3,429.56,107.39,23.92,5.98,17.27,4.32,0.19,91,22.75,368.8,92.2,474.7,118.67,388.31,97.08,966.37,241.59,891.05,222.76,463.64,115.91,701.97,175.49,336.11,84.03,316.61,79.15,1,0.25,0,0
BOOSTIALITY,PimpedCaravan,34,15,44.12,2752,80.94,3,0.09,3,0.09,14,0.41,11,0.32,200,5.88,62,1.82,15,0.44,27.27,103.96,46.1,22680,667.06,9202,270.65,13478,396.41,119,3.5,1164,34.24,2104,61.88,224,6.59,1880,55.29,4,0.12,164,4.82,1197.12,35.21,2271.98,66.82,4243,124.79,3080,90.59,198,5.82,965.6,11309193,332623.31,10787.39,317.28,1617.24,47.57,224.76,6.61,10282.54,302.43,2259.24,66.45,87.62,2.58,281.01,8.27,0.47,591,17.38,5857.4,172.28,2984.2,87.77,2412.49,70.96,10216.96,300.5,10549.27,310.27,2080.14,61.18,8993.71,264.52,2648.83,77.91,986.91,29.03,6,0.18,13,0.38
BOOSTIALITY,The Pontiac Bandit,34,15,44.12,17003,500.09,44,1.29,9,0.26,51,1.5,135,3.97,200,5.88,62,1.82,19,0.56,32.59,393.43,52.34,82560,2428.24,64986,1911.35,17574,516.88,794,23.35,1540,45.29,17280,508.24,12152,357.41,5128,150.82,149,4.38,442,13,1417.42,41.69,1902.76,55.96,8787,258.44,14242,418.88,2317,68.15,1446.48,17413860,512172.34,6407.07,188.44,4804.82,141.32,1445.44,42.51,7577.65,222.87,4608.65,135.55,470.99,13.85,294.95,8.68,0.1,2893,85.09,3084.6,90.72,5151.8,151.52,2906.18,85.48,9751.08,286.8,8570.59,252.08,4086.69,120.2,6651.87,195.64,3489.87,102.64,2515.6,73.99,20,0.59,11,0.32
BOOSTIALITY,WhiteSox-15,34,15,44.12,9373,275.68,14,0.41,15,0.44,39,1.15,69,2.03,200,5.88,62,1.82,28,0.82,20.29,240.66,49.15,52276,1537.53,31187,917.26,21089,620.26,397,11.68,1825,53.68,10560,310.59,5219,153.5,5341,157.09,67,1.97,466,13.71,1128.74,33.2,1497.39,44.04,8641,254.15,8697,255.79,1490,43.82,1231.18,14783852,434819.19,8301.81,244.17,3698.17,108.77,629.82,18.52,9054.1,266.3,3404.69,100.14,171.04,5.03,409.87,12.06,0.17,2374,69.82,3842.6,113.02,4228,124.35,2905.79,85.46,9724.03,286,8817.07,259.33,3812.72,112.14,6979.1,205.27,3504.24,103.07,2146.52,63.13,7,0.21,20,0.59
BRONZEBACK,Exyxz,17,9,52.94,9018,530.47,26,1.53,9,0.53,25,1.47,84,4.94,98,5.76,36,2.12,15,0.88,30.95,507.63,48.41,50495,2970.29,42192,2481.88,8303,488.41,497,29.24,736,43.29,7966,468.59,5343,314.29,2623,154.29,62,3.65,236,13.88,909.12,53.48,608.57,35.8,9120,536.47,7105,417.94,716,42.12,1601.31,9192343,540726.06,2406.58,141.56,2609.4,153.49,1085.85,63.87,3432.73,201.93,2404.66,141.45,264.44,15.56,157.32,9.25,0.11,1456,85.65,1900.2,111.78,2167.3,127.49,1270.14,74.71,4831.71,284.22,4068.61,239.33,2033.22,119.6,3122.71,183.69,1784.52,104.97,1194.59,70.27,14,0.82,7,0.41
BRONZEBACK,OvercastCone1,25,15,60,1694,67.76,5,0.2,1,0.04,4,0.16,9,0.36,150,6,50,2,15,0.6,55.56,176.46,55.62,27366,1094.64,13669,546.76,13697,547.88,183,7.32,1230,49.2,4219,168.76,1194,47.76,3025,121,19,0.76,269,10.76,404.97,16.2,907.27,36.29,2967,118.68,5286,211.44,783,31.32,1240.53,10364693,414587.72,6142.58,245.7,2482.55,99.3,265.6,10.62,6895.79,275.83,1928.23,77.13,66.74,2.67,252.76,10.11,0.38,678,27.12,3207,128.28,2555.9,102.24,2267.45,90.7,6623.26,264.93,6570.29,262.81,2320.45,92.82,5006.48,200.26,2676.02,107.04,1208.21,48.33,8,0.32,12,0.48
BRONZEBACK,TheRealMrBest,25,15,60,8296,331.84,18,0.72,13,0.52,30,1.2,65,2.6,150,6,50,2,14,0.56,27.69,254.21,50.82,37433,1497.32,23966,958.64,13467,538.68,297,11.88,1151,46.04,7449,297.96,3708,148.32,3741,149.64,48,1.92,321,12.84,602.1,24.08,1041.07,41.64,3333,133.32,5840,233.6,1082,43.28,1314.64,10960909,438436.38,5442.91,217.72,2985.24,119.41,470.39,18.82,5515.18,220.61,3126.1,125.04,257.23,10.29,126.94,5.08,0.18,688,27.52,2587.1,103.48,2997.8,119.91,2156,86.24,6742.56,269.7,6026.64,241.07,2871.89,114.88,4742.4,189.7,2455.39,98.22,1700.75,68.03,12,0.48,8,0.32
BRONZEBACK,girlwblondehair,8,6,75,4997,624.62,16,2,2,0.25,16,2,35,4.38,52,6.5,14,1.75,6,0.75,45.71,511.45,48.74,22316,2789.5,18204,2275.5,4112,514,212,26.5,343,42.88,2982,372.75,1918,239.75,1064,133,21,2.62,85,10.62,406.57,50.82,259.29,32.41,4700,587.5,2939,367.38,184,23,1549.23,4061977,507747.12,1203.27,150.41,1105.36,138.17,475.3,59.41,1554.89,194.36,1121.52,140.19,107.54,13.44,80.59,10.07,0.12,652,81.5,964.6,120.58,869.1,108.64,485.37,60.67,2298.57,287.32,1990.16,248.77,793.79,99.22,1596.07,199.51,714.6,89.33,473.26,59.16,4,0.5,5,0.62
